fragment_a,fragment_b,source_a,source_b,index_a,index_b,index_distance,same_file_type,bfa_cosine_similarity,bfa_euclidean_distance,bfa_manhattan_distance,bfa_correlation,diff_entropy,diff_mean,diff_variance,diff_std,diff_printable_ratio,diff_null_ratio,diff_high_byte_ratio,diff_control_ratio,diff_max_consecutive,seam_byte_difference,seam_avg_difference_4,seam_avg_difference_16,seam_identical,seam_both_null,seam_both_printable,label
FRAG_000572,FRAG_000720,sample_pdf_016.pdf,sample_pdf_022.pdf,11,0,11,1,0.9961213689942413,0.02211651193113417,0.11959000000000002,0.9958692850531795,0.19390000000000018,2.117199999999997,90.63440000000003,1.607099999999999,0.0020000000000000018,0.0,0.002,0.0,0.0,9.0,29.5,62.9375,0,0,1,0
FRAG_000385,FRAG_000386,sample_pdf_007.pdf,sample_pdf_007.pdf,15,16,1,1,0.998915104789004,0.011451903771862563,0.06297,0.9988407019468526,0.09390000000000054,0.9710000000000036,29.97739999999999,0.5409000000000006,0.0,0.0,0.0,0.0,0.0,84.0,26.5,24.4375,0,0,1,1
FRAG_001080,FRAG_001081,sample_text_004.json,sample_text_004.json,13,14,1,1,0.9990476780922017,0.010147935750683488,0.04784000000000002,0.9989735815191522,0.007100000000000328,0.3935999999999922,3.09699999999998,0.04369999999999408,0.0,0.0,0.0,0.0,0.0,1.0,55.25,42.25,0,0,1,1
FRAG_000264,FRAG_000265,sample_pdf_002.pdf,sample_pdf_002.pdf,5,6,1,1,0.9998504518537454,0.004182284064957808,0.021449999999999997,0.9998397396550254,0.013200000000000323,0.08110000000000639,0.5933999999999742,0.010899999999999466,0.0,0.0,0.0,0.0,0.0,1.0,24.0,22.875,0,0,1,1
FRAG_000875,FRAG_000641,sample_png_009.png,sample_pdf_019.pdf,6,8,2,0,0.27274862325187116,0.22935471087379042,1.71434,0.07963364157646659,3.4718999999999998,33.23610000000001,4598.921700000001,45.818099999999994,0.6182000000000001,0.0037,0.5081,0.1067,0.0,51.0,63.0,73.0625,0,0,0,0
FRAG_001048,FRAG_000237,sample_text_002.txt,sample_pdf_001.pdf,5,12,7,0,0.858517235351232,0.12159736551422486,0.71631,0.8470328793279261,0.5904000000000007,15.876200000000011,197.0338999999999,3.3773000000000017,0.0,0.0,0.0,0.0,1.0,52.0,53.25,47.3125,0,0,1,0
FRAG_001371,FRAG_001372,sample_zip_001.zip,sample_zip_001.zip,1,2,1,1,0.9450463641490499,0.02130768171341031,0.27195,-0.012282376386622629,0.006700000000000372,0.3847999999999985,71.96860000000015,0.4819999999999993,0.00489999999999996,0.0,0.0005000000000000004,0.0039000000000000007,0.0,13.0,69.5,97.6875,0,0,0,1
FRAG_000298,FRAG_000299,sample_pdf_003.pdf,sample_pdf_003.pdf,18,19,1,1,0.99985495034623,0.004037449690089022,0.02047999999999996,0.9998441121054328,0.01019999999999932,0.33839999999999293,10.29180000000008,0.1844999999999999,0.0,0.0,0.0,0.0,0.0,2.0,54.25,37.4375,0,0,1,1
FRAG_000930,FRAG_000007,sample_png_016.png,sample_jpeg_001.jpeg,3,6,3,0,0.9326939932044237,0.023709668913757528,0.30662,-0.046063179779880246,0.006099999999999994,1.2738999999999976,168.32570000000032,1.1369000000000113,0.019299999999999984,0.005399999999999999,0.0013999999999999568,0.019600000000000006,0.0,129.0,76.25,98.0,0,0,0,0
FRAG_001447,FRAG_001448,sample_zip_009.zip,sample_zip_009.zip,3,4,1,1,0.953084169442299,0.019661518252668077,0.24755000000000002,0.0956615391132513,0.001100000000000101,0.8721000000000032,112.03330000000005,0.758899999999997,0.0020000000000000018,0.0007000000000000001,0.005100000000000049,0.0031999999999999945,1.0,133.0,90.5,105.5,0,0,0,1
FRAG_000681,FRAG_000682,sample_pdf_020.pdf,sample_pdf_020.pdf,8,9,1,1,0.9998980057399641,0.0034236822282449064,0.017600000000000008,0.9998905686121812,0.009400000000000297,0.20020000000000948,4.175299999999993,0.07590000000000074,0.0,0.0,0.0,0.0,0.0,86.0,24.5,22.75,0,0,1,1
FRAG_000929,FRAG_000150,sample_png_016.png,sample_jpeg_017.jpg,2,2,0,0,0.937500851015088,0.02281112009525179,0.27880000000000005,-0.02287256913506079,0.013600000000000279,0.42379999999999995,68.54070000000047,0.4626999999999981,0.0039000000000000146,0.0039000000000000007,0.005799999999999972,0.0005000000000000004,0.0,90.0,50.0,78.875,0,0,1,0
FRAG_001301,FRAG_001008,sample_text_019.txt,sample_png_024.png,14,2,12,0,0.3139898358368934,0.18606984145744845,1.60975,0.01843194949285515,2.8512999999999993,47.479299999999995,4387.6247,42.1825,0.6084,0.0049,0.4961,0.1062,1.0,47.0,53.25,82.625,0,0,1,0
FRAG_000966,FRAG_001507,sample_png_019.png,sample_zip_014.zip,9,4,5,0,0.9478601434564142,0.020773844131503443,0.26412,0.06885179176024935,0.0062000000000006494,0.19849999999999568,28.023699999999735,0.18840000000000146,0.004100000000000048,0.0029000000000000002,0.0006999999999999784,0.00180000000000001,1.0,81.0,92.0,84.0625,0,0,0,0
FRAG_001370,FRAG_001371,sample_zip_001.zip,sample_zip_001.zip,0,1,1,1,0.9435226380482146,0.021613958452814698,0.26412,-0.02126695226542602,0.00790000000000024,0.05299999999999727,63.57930000000033,0.42600000000000193,0.009799999999999975,0.0011999999999999997,0.00489999999999996,0.003599999999999992,0.0,161.0,72.75,86.625,0,0,0,1
FRAG_000374,FRAG_000375,sample_pdf_007.pdf,sample_pdf_007.pdf,4,5,1,1,0.9984180555460638,0.013917715329751508,0.07078000000000001,0.9983107960048959,0.07000000000000028,1.3994,41.469499999999925,0.7518999999999991,0.0,0.0,0.0,0.0,0.0,19.0,9.75,27.3125,0,0,1,1
FRAG_001226,FRAG_001227,sample_text_015.json,sample_text_015.json,21,22,1,1,0.9994650078461803,0.007514486010366909,0.03606999999999999,0.9994222433058031,0.005300000000000082,0.17010000000000502,5.300700000000006,0.0747999999999962,0.0,0.0,0.0,0.0,0.0,2.0,56.5,58.4375,0,0,1,1
FRAG_000669,FRAG_000670,sample_pdf_019.pdf,sample_pdf_019.pdf,36,37,1,1,0.9996250557932497,0.006486324074543301,0.028360000000000017,0.9995970000428318,0.004499999999999282,0.1711999999999989,3.09579999999994,0.05620000000000047,0.0,0.0,0.0,0.0,0.0,3.0,8.75,17.625,0,0,1,1
FRAG_000942,FRAG_000523,sample_png_017.png,sample_pdf_013.pdf,3,5,2,0,0.24808113132703233,0.23207188455304104,1.7485600000000001,-0.025755503803301112,3.5044000000000004,30.289500000000004,4828.8353,47.7292,0.6172,0.0024,0.4968,0.1165,0.0,75.0,57.75,78.125,0,0,0,0
FRAG_000592,FRAG_001444,sample_pdf_017.pdf,sample_zip_009.zip,9,0,9,0,0.28039832180044294,0.2250324712124897,1.69239,0.09089864382905012,3.3808,33.40060000000001,4846.279200000001,46.9811,0.6201,0.0093,0.4956,0.1199,1.0,43.0,35.75,61.1875,0,0,1,0
FRAG_001299,FRAG_000541,sample_text_019.txt,sample_pdf_014.pdf,12,14,2,0,0.8524891896095751,0.12494462453423116,0.71094,0.8406666109219572,0.5917000000000003,15.9478,196.86429999999996,3.3729000000000013,0.0,0.0,0.0,0.0,0.0,14.0,29.5,27.6875,0,0,1,0
FRAG_001414,FRAG_000241,sample_zip_006.zip,sample_pdf_001.pdf,4,16,12,0,0.25459643033591123,0.22809364611930777,1.68708,-0.012885875435261996,3.3767999999999994,33.4922,4799.869000000001,46.7333,0.6294,0.0037,0.5068,0.1184,0.0,9.0,64.25,65.25,0,0,1,0
FRAG_000006,FRAG_000837,sample_jpeg_001.jpeg,sample_png_006.png,5,2,3,0,0.9430933731272376,0.021758577618952942,0.27145,0.05588297454072091,0.015699999999999825,0.10179999999999723,64.4951000000001,0.4341000000000008,0.01200000000000001,0.002,0.006399999999999961,0.006600000000000009,1.0,70.0,44.25,85.375,0,0,0,0
FRAG_001264,FRAG_001265,sample_text_016.json,sample_text_016.json,26,27,1,1,0.999637227372871,0.0061703241405942355,0.029910000000000006,0.9996080496651638,0.005999999999999339,0.1792999999999978,1.0561999999999898,0.014899999999997249,0.0,0.0,0.0,0.0,0.0,11.0,22.75,43.1875,0,0,1,1
FRAG_001583,FRAG_001287,sample_zip_020.zip,sample_text_019.txt,7,0,7,0,0.3254562092098736,0.18610215608638178,1.5995700000000002,0.07538656785618088,2.8644999999999996,47.58829999999999,4552.058800000001,43.311899999999994,0.6067,0.0024,0.488,0.1145,0.0,198.0,153.25,104.125,0,0,0,0
FRAG_001376,FRAG_001331,sample_zip_001.zip,sample_text_022.log,6,6,0,0,0.301405416570373,0.18662837967468937,1.61465,-0.03124414917285313,2.8340999999999994,47.477500000000006,4452.7147,42.67400000000001,0.6133,0.0073,0.4976,0.1113,1.0,76.0,86.25,73.0625,0,0,0,0
FRAG_000357,FRAG_001626,sample_pdf_006.pdf,sample_zip_025.zip,9,3,6,0,0.25281552023767084,0.23097087803443966,1.71245,-0.005538901675137522,3.4482999999999997,31.048299999999998,4578.3291,45.4487,0.6118,0.0056,0.4934,0.113,0.0,105.0,85.25,88.8125,0,0,0,0
FRAG_000183,FRAG_000184,sample_jpeg_020.jpg,sample_jpeg_020.jpg,1,2,1,1,0.9379231480505466,0.02273828049787406,0.29634,-0.004055095555127066,0.007700000000000706,0.05879999999999086,108.12169999999969,0.7299000000000007,0.0031999999999999806,0.0005000000000000004,0.0007000000000000339,0.0013999999999999985,0.0,10.0,87.0,93.0,0,0,0,1
FRAG_000951,FRAG_000952,sample_png_018.png,sample_png_018.png,6,7,1,1,0.9424771214698453,0.021809419983117386,0.28116,-0.04517280356451733,0.00509999999999966,1.3288999999999902,117.5673999999999,0.7934000000000054,0.010299999999999976,0.001,0.0040999999999999925,0.01369999999999999,0.0,42.0,89.5,104.0,0,0,0,1
FRAG_001159,FRAG_001160,sample_text_011.json,sample_text_011.json,12,13,1,1,0.9996132230286867,0.0066155725375813025,0.033679999999999974,0.9995847481570971,0.014899999999999913,0.03889999999999816,6.824100000000044,0.0964000000000027,0.0,0.0,0.0,0.0,0.0,1.0,7.25,24.1875,0,0,1,1
FRAG_000064,FRAG_000065,sample_jpeg_008.jpeg,sample_jpeg_008.jpeg,5,6,1,1,0.9420780779113629,0.021989495219308697,0.27873,0.09806870510966031,0.002100000000000435,1.4607000000000028,4.810900000000402,0.032200000000003115,0.009500000000000008,0.0008000000000000004,0.012199999999999933,0.004100000000000006,0.0,102.0,90.0,91.625,0,0,0,1
FRAG_000304,FRAG_000305,sample_pdf_003.pdf,sample_pdf_003.pdf,24,25,1,1,0.8968819621961112,0.10791891910133275,0.34655,0.8892089579009858,0.25560000000000027,10.137599999999992,315.4435,5.354800000000001,0.0,0.0,0.0,0.0,8.0,13.0,24.0,16.0625,0,0,1,1
FRAG_001254,FRAG_000585,sample_text_016.json,sample_pdf_017.pdf,16,2,14,0,0.7209542885590313,0.17488236417660874,0.89845,0.6995183035960931,0.48930000000000007,26.903599999999997,498.93410000000006,7.9468,0.0,0.0,0.0,0.0,2.0,61.0,58.0,54.8125,0,0,1,0
FRAG_000221,FRAG_000883,sample_jpeg_025.jpg,sample_png_010.png,7,2,5,0,0.9314482568674641,0.023911415683727302,0.29974,-0.08384626619342157,0.0007999999999999119,2.075400000000002,284.35549999999967,1.921299999999988,0.014099999999999946,0.0016999999999999993,0.01200000000000001,0.00470000000000001,0.0,18.0,69.0,113.3125,0,0,1,0
FRAG_000756,FRAG_000344,sample_pdf_024.pdf,sample_pdf_005.pdf,1,30,29,1,0.9945994153384193,0.025129926382701562,0.12398,0.9942135052380249,0.12699999999999978,1.5742000000000047,66.37099999999998,1.189300000000003,0.0,0.0,0.0,0.0,0.0,15.0,34.5,22.6875,0,0,1,0
FRAG_000756,FRAG_000757,sample_pdf_024.pdf,sample_pdf_024.pdf,1,2,1,1,0.9999398721259991,0.0026267280026679623,0.009750000000000019,0.9999354792148064,0.0020999999999995467,0.005400000000008731,1.402599999999893,0.025600000000000733,0.0,0.0,0.0,0.0,0.0,2.0,34.5,26.625,0,0,1,1
FRAG_001620,FRAG_001621,sample_zip_024.zip,sample_zip_024.zip,3,4,1,1,0.9345369708519962,0.023395991109589693,0.29736,0.001914581922292371,0.0045000000000001705,2.653800000000004,118.73800000000028,0.8031000000000006,0.01529999999999998,0.0039000000000000003,0.02589999999999998,0.011700000000000002,1.0,124.0,37.0,79.4375,0,0,0,1
FRAG_001084,FRAG_000017,sample_text_004.json,sample_jpeg_002.jpeg,17,3,14,0,0.2748813353759182,0.22003686713821394,1.57365,0.04331530709025036,2.9588,57.822199999999995,4296.167399999999,39.08480000000001,0.6165,0.0088,0.4941,0.1177,2.0,127.0,106.0,98.3125,0,0,0,0
FRAG_000187,FRAG_001548,sample_jpeg_021.jpg,sample_zip_017.zip,0,4,4,0,0.9392193044151418,0.022554658055488227,0.27834000000000003,0.06347278574486831,0.016799999999999926,5.4284000000000106,186.54479999999967,1.2402999999999906,0.0010000000000000009,0.0075,0.023499999999999965,0.02439999999999999,1.0,177.0,70.5,74.0,0,0,0,0
FRAG_000199,FRAG_000807,sample_jpeg_022.jpg,sample_png_002.png,6,4,2,0,0.9352476439079939,0.023194516593367492,0.29484,-0.09283220810224727,0.010200000000000209,2.501199999999997,93.64889999999923,0.6316000000000059,0.008599999999999997,0.005399999999999999,0.019299999999999984,0.011499999999999996,0.0,17.0,61.5,59.9375,0,0,0,0
FRAG_001401,FRAG_001402,sample_zip_005.zip,sample_zip_005.zip,0,1,1,1,0.9446923898849285,0.021451617654619896,0.27094999999999997,0.0922746906263397,0.007200000000000095,0.18359999999999843,104.9360999999999,0.7132000000000005,0.008599999999999997,0.004399999999999999,0.0014000000000000123,0.007300000000000001,1.0,13.0,87.0,115.0,0,0,0,1
FRAG_000370,FRAG_000439,sample_pdf_007.pdf,sample_pdf_009.pdf,0,29,29,1,0.9917277100514429,0.030661862304824213,0.16842,0.9911194529454723,0.21030000000000015,3.2363,122.38549999999998,2.131499999999999,0.0020000000000000018,0.0,0.002,0.0,0.0,1.0,39.25,40.875,0,0,1,0
FRAG_000056,FRAG_000057,sample_jpeg_007.jpg,sample_jpeg_007.jpg,3,4,1,1,0.9442635446293962,0.0215459439338359,0.27917000000000003,0.09731104529716934,0.006000000000000227,1.5254000000000048,41.57560000000012,0.27899999999999636,0.008099999999999996,0.0017000000000000001,0.00880000000000003,0.0012000000000000066,0.0,55.0,76.75,94.5625,0,0,0,1
FRAG_000074,FRAG_001265,sample_jpeg_009.jpeg,sample_text_016.json,4,27,23,0,0.2909737180631403,0.2189282288787812,1.5757,0.10916107882108177,2.9504,56.730500000000006,4363.7943000000005,39.5272,0.6189,0.011,0.4917,0.1226,2.0,142.0,63.0,81.1875,0,0,0,0
FRAG_000426,FRAG_001282,sample_pdf_009.pdf,sample_text_018.csv,16,5,11,0,0.22879622859185508,0.28032138609103663,1.4902099999999998,0.1644033245824845,0.3266,31.971899999999998,208.76,4.018999999999998,0.0,0.0,0.0,0.0,1.0,61.0,57.25,55.125,0,0,1,0
FRAG_001563,FRAG_000158,sample_zip_018.zip,sample_jpeg_017.jpg,5,10,5,0,0.9474530823749784,0.020852055054598334,0.26758000000000004,0.05761431476708763,0.004000000000000448,1.2551999999999879,293.0511999999999,1.9649,0.02300000000000002,0.0044,0.01800000000000007,0.005399999999999988,1.0,97.0,79.0,90.9375,0,0,0,0
FRAG_000498,FRAG_000499,sample_pdf_012.pdf,sample_pdf_012.pdf,15,16,1,1,0.999724162637606,0.005662940932059953,0.023910000000000015,0.9997042883246657,0.004999999999999893,0.016099999999994452,2.737600000000043,0.050799999999998846,0.0,0.0,0.0,0.0,0.0,67.0,22.75,26.0625,0,0,1,1
FRAG_000878,FRAG_001196,sample_png_009.png,sample_text_013.csv,9,8,1,0,0.2839317082126609,0.20248498191223963,1.67959,-0.014491401513981686,3.0643000000000002,65.0787,4849.539,49.567800000000005,0.6184000000000001,0.0029,0.498,0.1152,1.0,95.0,74.0,76.875,0,0,0,0
FRAG_001030,FRAG_001313,sample_text_001.json,sample_text_020.txt,5,11,6,1,0.7924187865246834,0.14036635280579174,0.6748000000000001,0.7735958937874533,0.10050000000000026,10.520700000000005,299.5396999999999,4.515900000000002,0.0,0.0,0.0,0.0,2.0,65.0,71.25,55.75,0,0,1,0
FRAG_000787,FRAG_001261,sample_pdf_025.pdf,sample_text_016.json,19,23,4,0,0.7392615974164064,0.16756174652945105,0.86089,0.7188611203888778,0.37900000000000045,25.381100000000004,458.4485000000001,7.1968,0.0,0.0,0.0,0.0,2.0,103.0,83.75,39.3125,0,0,1,0
FRAG_000249,FRAG_000250,sample_pdf_001.pdf,sample_pdf_001.pdf,24,25,1,1,0.9999859393086553,0.0012454717981552213,0.00392,0.9999848691223693,0.001300000000000523,0.010500000000007503,0.4997999999999365,0.009000000000000341,0.0,0.0,0.0,0.0,0.0,9.0,11.25,25.9375,0,0,1,1
FRAG_000265,FRAG_000779,sample_pdf_002.pdf,sample_pdf_025.pdf,6,11,5,1,0.9984343505845288,0.013392184287859838,0.06198,0.9983197348512096,0.0034000000000000696,0.25900000000000034,4.328100000000063,0.07929999999999993,0.0,0.0,0.0,0.0,0.0,69.0,42.75,26.5625,0,0,1,0
FRAG_001281,FRAG_000612,sample_text_018.csv,sample_pdf_018.pdf,4,9,5,0,0.2384651171383806,0.2756199181844447,1.48289,0.173448932142999,0.26259999999999994,31.196200000000005,227.2373,4.3420999999999985,0.0,0.0,0.0,0.0,1.0,67.0,51.0,42.9375,0,0,1,0
FRAG_000224,FRAG_001261,sample_jpeg_025.jpg,sample_text_016.json,10,23,13,0,0.2622236648025044,0.22210180638617055,1.58512,0.01247918087171201,2.9398999999999997,59.1366,4303.152899999999,39.114799999999995,0.6211,0.0067,0.5043,0.1137,2.0,204.0,144.5,96.4375,0,0,0,0
FRAG_000552,FRAG_001181,sample_pdf_015.pdf,sample_text_012.log,3,7,4,0,0.862195571114423,0.1201136416066052,0.70945,0.8510397949891534,0.5829999999999993,15.602499999999992,192.9302,3.3031000000000006,0.0,0.0,0.0,0.0,0.0,50.0,55.5,45.5625,0,0,1,0
FRAG_001431,FRAG_000993,sample_zip_007.zip,sample_png_022.png,7,5,2,0,0.8738782992919353,0.03432513801865915,0.31267,0.12253232243985297,0.05429999999999957,6.304300000000012,362.1153999999997,2.4184000000000054,0.0015999999999999903,0.0257,0.030799999999999994,0.030300000000000007,15.0,204.0,135.5,129.3125,0,0,0,0
FRAG_000448,FRAG_001561,sample_pdf_010.pdf,sample_zip_018.zip,3,3,0,0,0.24927537368019406,0.2268405986590584,1.69198,-0.0386915483933611,3.3518,32.3989,4690.1235,45.935199999999995,0.6162000000000001,0.0066,0.4988,0.115,1.0,28.0,48.75,57.75,0,0,1,0
FRAG_001332,FRAG_001333,sample_text_022.log,sample_text_022.log,7,8,1,1,0.9989392483459425,0.009040127211494319,0.03805,0.9988195421668666,0.000700000000000145,0.08859999999999957,0.9898999999999205,0.016099999999998005,0.0,0.0,0.0,0.0,0.0,9.0,44.25,40.1875,0,0,1,1
FRAG_000123,FRAG_000124,sample_jpeg_014.jpeg,sample_jpeg_014.jpeg,2,3,1,1,0.9405518871094021,0.022314582675909495,0.28556000000000004,0.11717320668899715,0.0036999999999993705,1.8491999999999962,96.11089999999967,0.6483000000000061,0.01589999999999997,0.0027,0.017000000000000015,0.0014000000000000123,0.0,24.0,55.75,54.9375,0,0,0,1
FRAG_001258,FRAG_001259,sample_text_016.json,sample_text_016.json,20,21,1,1,0.9992017282037986,0.009179847493286587,0.03904000000000002,0.9991379308916943,0.002500000000000391,0.2815000000000083,0.07140000000003965,0.0009999999999976694,0.0,0.0,0.0,0.0,0.0,1.0,26.5,11.75,0,0,1,1
FRAG_000716,FRAG_000720,sample_pdf_021.pdf,sample_pdf_022.pdf,8,0,8,1,0.9979792621682929,0.01588689711680667,0.08445000000000001,0.9978465641659308,0.15190000000000037,1.830600000000004,89.346,1.583599999999997,0.0020000000000000018,0.0,0.002,0.0,0.0,66.0,43.75,57.3125,0,0,1,0
FRAG_000377,FRAG_000378,sample_pdf_007.pdf,sample_pdf_007.pdf,7,8,1,1,0.9983975023861036,0.013788658382888454,0.07279000000000001,0.9982849625762575,0.10270000000000046,1.4835999999999956,51.16750000000002,0.9224999999999994,0.0,0.0,0.0,0.0,0.0,19.0,27.0,15.5625,0,0,1,1
FRAG_001224,FRAG_001225,sample_text_015.json,sample_text_015.json,19,20,1,1,0.9994511928516356,0.007611130008086841,0.034149999999999986,0.9994073237614913,0.006600000000000605,0.16379999999999484,1.2488000000000739,0.01769999999999783,0.0,0.0,0.0,0.0,0.0,36.0,31.0,28.25,0,0,1,1
FRAG_001095,FRAG_001096,sample_text_006.log,sample_text_006.log,5,6,1,1,0.9996534649670661,0.005189865123488277,0.022889999999999994,0.9996147529551092,0.005799999999999805,0.13009999999999877,1.9826000000000477,0.03219999999999956,0.0,0.0,0.0,0.0,0.0,8.0,53.5,48.625,0,0,1,1
FRAG_000615,FRAG_000616,sample_pdf_018.pdf,sample_pdf_018.pdf,12,13,1,1,0.9976035767938227,0.01710176014333028,0.08694000000000002,0.9974413145462543,0.09999999999999964,1.0725000000000051,32.83269999999993,0.5892999999999979,0.0,0.0,0.0,0.0,1.0,33.0,27.75,41.6875,0,0,1,1
FRAG_001005,FRAG_001459,sample_png_023.png,sample_zip_010.zip,9,4,5,0,0.8843452666098774,0.032337768939739796,0.42311,0.05031167492170663,0.1084000000000005,1.7837000000000103,85.48239999999987,0.5807999999999964,0.008799999999999975,0.0008000000000000004,0.009500000000000064,0.0010000000000000009,1.0,91.0,77.25,93.125,0,0,0,0
FRAG_001481,FRAG_000077,sample_zip_011.zip,sample_jpeg_009.jpeg,18,7,11,0,0.20145581253332162,0.37115254680521853,1.48006,0.139850942967827,3.3423999999999996,75.8747,2338.2298,17.816399999999994,0.07490000000000002,0.35860000000000003,0.4385,0.3681,11.0,211.0,171.0,131.9375,0,0,0,0
FRAG_001556,FRAG_001557,sample_zip_017.zip,sample_zip_017.zip,12,13,1,1,0.7360756856622729,0.055622669838834606,0.40258,-0.008685879923295007,0.16060000000000052,12.240600000000015,211.77070000000003,1.3998999999999882,0.01649999999999996,0.048,0.07000000000000006,0.0534,15.0,69.0,94.75,74.0,0,0,0,1
FRAG_001260,FRAG_000089,sample_text_016.json,sample_jpeg_010.jpg,22,11,11,0,0.28408392138616184,0.21891860976171032,1.58249,0.07922991124121416,2.9539,56.471900000000005,4232.9767999999995,38.7227,0.6106,0.0078,0.4846,0.1216,2.0,96.0,149.75,108.6875,0,0,0,0
FRAG_000543,FRAG_000544,sample_pdf_014.pdf,sample_pdf_014.pdf,16,17,1,1,0.9980701880497923,0.014619309149204006,0.06345999999999999,0.9979237350271245,0.00509999999999966,0.07280000000000086,2.6906999999999925,0.04840000000000089,0.0,0.0,0.0,0.0,0.0,17.0,9.0,11.0625,0,0,1,1
FRAG_000333,FRAG_001498,sample_pdf_005.pdf,sample_zip_013.zip,19,8,11,0,0.2501505814274527,0.22388840300471127,1.69922,-0.04996845550434638,3.2921999999999993,34.627700000000004,4504.1595,44.271800000000006,0.6218,0.0044,0.5063,0.1123,0.0,90.0,100.5,72.25,0,0,0,0
FRAG_000446,FRAG_000447,sample_pdf_010.pdf,sample_pdf_010.pdf,1,2,1,1,0.9996229486888978,0.0066003333249162474,0.026859999999999995,0.9995956461075907,0.019099999999999895,0.31099999999999284,7.569600000000037,0.1366999999999976,0.0,0.0,0.0,0.0,0.0,11.0,28.5,22.25,0,0,1,1
FRAG_000387,FRAG_000388,sample_pdf_007.pdf,sample_pdf_007.pdf,17,18,1,1,0.9999710503275847,0.0018672707355924566,0.00686999999999999,0.9999690599723546,0.005599999999999383,0.0239000000000118,0.26509999999996126,0.004799999999999471,0.0,0.0,0.0,0.0,0.0,7.0,22.25,22.0625,0,0,1,1
FRAG_000394,FRAG_000505,sample_pdf_008.pdf,sample_pdf_012.pdf,4,22,18,1,0.9912811395586968,0.03128946308264174,0.13473000000000002,0.9906291069163101,0.05790000000000006,1.461500000000001,51.231700000000046,0.9171999999999976,0.0,0.0,0.0,0.0,0.0,65.0,22.5,22.125,0,0,1,0
FRAG_000777,FRAG_001388,sample_pdf_025.pdf,sample_zip_003.zip,9,3,6,0,0.2245067693812088,0.23223692708094465,1.73285,-0.1383106753062111,3.4605000000000006,32.69869999999999,4840.8685,47.37740000000001,0.6243000000000001,0.0054,0.5034,0.1169,0.0,20.0,42.25,65.625,0,0,0,0
FRAG_001111,FRAG_000125,sample_text_008.json,sample_jpeg_015.jpeg,3,0,3,0,0.25763417603632616,0.22349862594655925,1.5976400000000002,-0.013602642951997125,2.9829,54.367000000000004,4413.8544999999995,39.80669999999999,0.6182000000000001,0.0112,0.4778,0.1367,1.0,158.0,155.25,92.0,0,0,0,0
FRAG_000664,FRAG_000665,sample_pdf_019.pdf,sample_pdf_019.pdf,31,32,1,1,0.999553079563582,0.007231984513257751,0.029299999999999993,0.9995211086406952,0.011499999999999844,0.1483999999999952,4.891700000000014,0.09029999999999916,0.0,0.0,0.0,0.0,0.0,2.0,34.5,26.625,0,0,1,1
FRAG_000939,FRAG_000940,sample_png_017.png,sample_png_017.png,0,1,1,1,0.9362085586170273,0.023017960378799853,0.29148999999999997,-0.0730553328555312,0.0007999999999999119,1.751899999999992,68.21979999999985,0.46340000000000714,0.003400000000000014,0.005600000000000001,0.01100000000000001,0.014700000000000005,1.0,39.0,72.5,61.1875,0,0,1,1
FRAG_001555,FRAG_001556,sample_zip_017.zip,sample_zip_017.zip,11,12,1,1,0.9448680494773342,0.02142605423310601,0.26804000000000006,0.10828427612852266,0.005399999999999849,1.1912000000000091,105.84979999999996,0.7096000000000089,0.004599999999999993,0.0005000000000000004,0.00029999999999996696,0.004600000000000007,0.0,25.0,60.0,79.0625,0,0,1,1
FRAG_000677,FRAG_001277,sample_pdf_020.pdf,sample_text_018.csv,4,0,4,0,0.24054240050363157,0.27883342303246217,1.48102,0.17738130541706773,0.4299999999999997,32.0012,146.97379999999998,2.8157999999999994,0.0,0.0,0.0,0.0,2.0,0.0,47.0,50.5625,1,0,1,0
FRAG_000718,FRAG_000719,sample_pdf_021.pdf,sample_pdf_021.pdf,10,11,1,1,0.8716248040891095,0.11966846744234673,0.37909,0.8619575235270146,0.12249999999999961,10.0304,319.62660000000005,5.254100000000001,0.0,0.0,0.0,0.0,8.0,2.0,24.5,23.5,0,0,1,1
FRAG_000038,FRAG_000039,sample_jpeg_004.jpeg,sample_jpeg_004.jpeg,4,5,1,1,0.9499042410522416,0.020396516859503243,0.24747,0.14874034418433868,0.010399999999999743,1.4262999999999977,42.29230000000007,0.28429999999998756,0.0019000000000000128,0.0008000000000000004,0.0046999999999999265,0.008300000000000002,0.0,53.0,58.0,103.125,0,0,0,1
FRAG_000309,FRAG_000310,sample_pdf_004.pdf,sample_pdf_004.pdf,3,4,1,1,0.9991292709055292,0.009860791043318988,0.06055999999999999,0.9990637749410438,0.042300000000000004,0.1553000000000111,13.781600000000026,0.24460000000000193,0.0,0.0,0.0,0.0,0.0,17.0,18.25,29.0625,0,0,1,1
FRAG_000628,FRAG_000629,sample_pdf_018.pdf,sample_pdf_018.pdf,25,26,1,1,0.9988541593871477,0.011165285486721774,0.05958,0.9987654920660706,0.04689999999999994,0.04619999999999891,12.288499999999999,0.21630000000000038,0.0,0.0,0.0,0.0,0.0,6.0,21.5,21.375,0,0,1,1
FRAG_000587,FRAG_000588,sample_pdf_017.pdf,sample_pdf_017.pdf,4,5,1,1,0.9985493959826374,0.013372322161838613,0.07226000000000002,0.9984523583740151,0.10060000000000002,0.8233000000000033,26.7663,0.4762000000000022,0.0,0.0,0.0,0.0,0.0,68.0,22.25,20.75,0,0,1,1
