fragment_id,fragment_file,source_file,source_category,file_type,extension,offset,size_bytes,is_header,is_footer,fragment_index,total_fragments,sha256
FRAG_001273,FRAG_001273.bin,sample_text_017.txt,text,text,.txt,28672,4096,False,False,7,11,628ff0ea0097c956b61d2fb649982f36c6327b27d71b534273f0b1b1a7959321
FRAG_001274,FRAG_001274.bin,sample_text_017.txt,text,text,.txt,32768,4096,False,False,8,11,737576700e04b1a6ea2e990a8f8b7029b77c853b1d1ddcda9df5234a6a50883f
FRAG_001275,FRAG_001275.bin,sample_text_017.txt,text,text,.txt,36864,4096,False,False,9,11,861268af10b9eb84bbad025533284280af0d5feb307c11a0779a840f9ad79ea7
FRAG_001276,FRAG_001276.bin,sample_text_017.txt,text,text,.txt,40960,1561,False,True,10,11,4fc51ce18191fe55490814e2ccaad60147cf0c22025a9c2f64dea05dcee4145c
FRAG_001277,FRAG_001277.bin,sample_text_018.csv,text,text,.csv,0,4096,True,False,0,10,e72d90d0dc8cd92148d7a085a2fecb027936e47350637b8ee9d8d95bc511d2dc
FRAG_001278,FRAG_001278.bin,sample_text_018.csv,text,text,.csv,4096,4096,False,False,1,10,f61ec55228f723946ad4679e07b615816bc413a61244b09cc3f291f09b941831
FRAG_001279,FRAG_001279.bin,sample_text_018.csv,text,text,.csv,8192,4096,False,False,2,10,781ba08534816803951a98c729929b95d914b31f35672340be276ad5f1752171
FRAG_001280,FRAG_001280.bin,sample_text_018.csv,text,text,.csv,12288,4096,False,False,3,10,f8f8d08b3d2beeea0ed9d7b4d0376a884cc656f2554c5aa20116ac01dffcabd8
FRAG_001281,FRAG_001281.bin,sample_text_018.csv,text,text,.csv,16384,4096,False,False,4,10,bc47d071d37b5f364b3b57443d94f11b1649e5541d7d86db63332ae92a50e19d
FRAG_001282,FRAG_001282.bin,sample_text_018.csv,text,text,.csv,20480,4096,False,False,5,10,f94e6774f35ba6ba2e174e9154615e85a425988ca2165c74ff2ab98d0eddbdfe
FRAG_001283,FRAG_001283.bin,sample_text_018.csv,text,text,.csv,24576,4096,False,False,6,10,5fba21010846cb306ae8b281d15bc5e4dcc53431198329cc4969ac4c1c8f8379
FRAG_001284,FRAG_001284.bin,sample_text_018.csv,text,text,.csv,28672,4096,False,False,7,10,3dbf6770bf2e16ceb5810ddfa8432e0b4bc17dbf4e4d6e9d43779d05c944b23e
FRAG_001285,FRAG_001285.bin,sample_text_018.csv,text,text,.csv,32768,4096,False,False,8,10,feeb53201d00a144b829a7321aef2e51f474946d4d05a400dd536d2138a66934
FRAG_001286,FRAG_001286.bin,sample_text_018.csv,text,text,.csv,36864,1269,False,True,9,10,ffe2206f4b392a4f6fa0698708e56ef16066e6ade0c8f646227c435bd4c6b5a3
FRAG_001287,FRAG_001287.bin,sample_text_019.txt,text,text,.txt,0,4096,True,False,0,15,1208c0f7fa61d292598dcb5d6f6bfcd08d02f6774df8b5f1ca0b4ff0c9ad3549
FRAG_001288,FRAG_001288.bin,sample_text_019.txt,text,text,.txt,4096,4096,False,False,1,15,219ff84921327a3cd18daa390ec536dec965b76b067283b6f4f18fb5868e3bea
FRAG_001289,FRAG_001289.bin,sample_text_019.txt,text,text,.txt,8192,4096,False,False,2,15,c4a548fd082293f644ee7f4dca660d772ccdc552e466d07238739e7c4348deb5
FRAG_001290,FRAG_001290.bin,sample_text_019.txt,text,text,.txt,12288,4096,False,False,3,15,e76c8e075bb3b9cb4614aeed1060fb66f5ef317d075f3bb5f1ce207daed2ece6
FRAG_001291,FRAG_001291.bin,sample_text_019.txt,text,text,.txt,16384,4096,False,False,4,15,6c9f18a145bc291d7c3e73e00416f72bdcda6710b260f1d5d667b9b4b511fa87
FRAG_001292,FRAG_001292.bin,sample_text_019.txt,text,text,.txt,20480,4096,False,False,5,15,5504a4c6c9213b311974d2fa200148782037374555e8f915c757c18d4d3dd4d3
FRAG_001293,FRAG_001293.bin,sample_text_019.txt,text,text,.txt,24576,4096,False,False,6,15,801b9f3421704ab01380093e6da3640bd953f314c76b11ebacabd5c3702adc85
FRAG_001294,FRAG_001294.bin,sample_text_019.txt,text,text,.txt,28672,4096,False,False,7,15,4826185e2aa2a46b2372ffe814796b2a24236bf058387a995fe420c2025f1e31
FRAG_001295,FRAG_001295.bin,sample_text_019.txt,text,text,.txt,32768,4096,False,False,8,15,825d2b1b265ea0b4b65bb2a3f52a916a4b27e153647cc76949c669c7477fe47f
FRAG_001296,FRAG_001296.bin,sample_text_019.txt,text,text,.txt,36864,4096,False,False,9,15,e21a489627a4eef51ccd6ac34ee630a23936e2279b0eeb8ac47d28f785705c22
FRAG_001297,FRAG_001297.bin,sample_text_019.txt,text,text,.txt,40960,4096,False,False,10,15,aa7e4792844a515fd9f22257b37d9565688c0df4842f231d41bea3900e7c456b
FRAG_001298,FRAG_001298.bin,sample_text_019.txt,text,text,.txt,45056,4096,False,False,11,15,cb9d7ffd498798c00aa4ce6c74026f14a461c3c094f1e1908205c344b620948f
FRAG_001299,FRAG_001299.bin,sample_text_019.txt,text,text,.txt,49152,4096,False,False,12,15,1669a9999663f46b41fcbef8d0d19ff66346bab0ad3ab6f6849cad82a6e0197f
FRAG_001300,FRAG_001300.bin,sample_text_019.txt,text,text,.txt,53248,4096,False,False,13,15,6b55887f9699c43b882c579fe6513fd8db5958df54515a2213ef2cf07606bd94
FRAG_001301,FRAG_001301.bin,sample_text_019.txt,text,text,.txt,57344,2403,False,True,14,15,6a6421601f8bca0dfdc6d7e9e2d84dc72deedef818a2c700df9c7e081fc4580b
FRAG_001302,FRAG_001302.bin,sample_text_020.txt,text,text,.txt,0,4096,True,False,0,16,1951b4c658dedbb0ef81de3b6b19aa44f32695ff85cdd15776e82ca019d56e83
FRAG_001303,FRAG_001303.bin,sample_text_020.txt,text,text,.txt,4096,4096,False,False,1,16,9b5db46b1887ab2f76565b9118e2c59ae7eb275eb48b838a49380884aa22d10a
FRAG_001304,FRAG_001304.bin,sample_text_020.txt,text,text,.txt,8192,4096,False,False,2,16,a7c51af85fe69f3e09fc3c4da06b8703597079db8357237f17ec466ea48b1908
FRAG_001305,FRAG_001305.bin,sample_text_020.txt,text,text,.txt,12288,4096,False,False,3,16,2be0a557ba1b98015ff5c4e8afbe19991b8fcd54f06188636c8239a83ae65cf6
FRAG_001306,FRAG_001306.bin,sample_text_020.txt,text,text,.txt,16384,4096,False,False,4,16,dc154bce26d3ec92b232be30ef6d6e7e7e906404e0f91dbec3c5806f34059f8d
FRAG_001307,FRAG_001307.bin,sample_text_020.txt,text,text,.txt,20480,4096,False,False,5,16,e9a2a915e8bc3b3a745e0f5301dc59c01d9444888107c6c0f07b98729482e1b5
FRAG_001308,FRAG_001308.bin,sample_text_020.txt,text,text,.txt,24576,4096,False,False,6,16,ab4e745aee273336285b100ae5aa8ab913b6c521afae35205cf80b5ee581b2b6
FRAG_001309,FRAG_001309.bin,sample_text_020.txt,text,text,.txt,28672,4096,False,False,7,16,77389f04c1bb68c1366881ea0dcc2095cb5efa579df53d02e03dac57a0b8a8b1
FRAG_001310,FRAG_001310.bin,sample_text_020.txt,text,text,.txt,32768,4096,False,False,8,16,3578788056e0d1c5ea9982f07b78f5a6343de3e63d3e6ef52dbb5640bc03806f
FRAG_001311,FRAG_001311.bin,sample_text_020.txt,text,text,.txt,36864,4096,False,False,9,16,f5af7dc416371d27436d74d8cfb23113bd8e87fb394d2fab810babc63b53c002
FRAG_001312,FRAG_001312.bin,sample_text_020.txt,text,text,.txt,40960,4096,False,False,10,16,31714ca5ffefe985f11e567eeccbadbc7a9cf17a0d57495891d46ed8a5101e3b
FRAG_001313,FRAG_001313.bin,sample_text_020.txt,text,text,.txt,45056,4096,False,False,11,16,82aea759d942816233edcd890fc817bda247680a0241c29caf57679b52fda86b
FRAG_001314,FRAG_001314.bin,sample_text_020.txt,text,text,.txt,49152,4096,False,False,12,16,9c42c60f236c74646966e392ff3efb0d677fe04b80693a7dabba66c69d1ca4af
FRAG_001315,FRAG_001315.bin,sample_text_020.txt,text,text,.txt,53248,4096,False,False,13,16,712c4389852b7b224c8b303eaa89a370cbd042861c95b9c8f8146c0f2418c220
FRAG_001316,FRAG_001316.bin,sample_text_020.txt,text,text,.txt,57344,4096,False,False,14,16,99c0f3579e825ec4d58274c2d207ecb453a7a8e5c4a184744f395a72e4f20ce4
FRAG_001317,FRAG_001317.bin,sample_text_020.txt,text,text,.txt,61440,808,False,True,15,16,c551f179d33f5c03034dee35687e301ceb896b004f9633994818fb2b6dd74859
FRAG_001318,FRAG_001318.bin,sample_text_021.csv,text,text,.csv,0,4096,True,False,0,7,1bd6c1e174516cf861bdfecbba08cc90c4acab0f5462e41de9fb445b5ab2f883
FRAG_001319,FRAG_001319.bin,sample_text_021.csv,text,text,.csv,4096,4096,False,False,1,7,953584176c82905bbb48877be6058c99ad9c4a215b6ce935e031b83fae7552bf
FRAG_001320,FRAG_001320.bin,sample_text_021.csv,text,text,.csv,8192,4096,False,False,2,7,c5b893dfdb5e9e8e856e8dd81667d52b7e8f9ddf5d06ee13234db01928f58e0e
FRAG_001321,FRAG_001321.bin,sample_text_021.csv,text,text,.csv,12288,4096,False,False,3,7,1231625adb73d298c45aea6a5199980dfd8485941e30c841b8d3148c1436cc33
FRAG_001322,FRAG_001322.bin,sample_text_021.csv,text,text,.csv,16384,4096,False,False,4,7,a5bb0e4a335732671ab07b108a5d29b7076076745f0b631f0d7483cf03cd9b28
FRAG_001323,FRAG_001323.bin,sample_text_021.csv,text,text,.csv,20480,4096,False,False,5,7,a9280b7f5e3ab908c26df3395e5a72d010a93c9ae5129af50f4aaf7e54c9ac5b
FRAG_001324,FRAG_001324.bin,sample_text_021.csv,text,text,.csv,24576,2735,False,True,6,7,1eee3aa45e5e654f3c449d985e17f1c8b38075a3163c45e26688631d3716a57a
FRAG_001325,FRAG_001325.bin,sample_text_022.log,text,text,.log,0,4096,True,False,0,12,4e4ddf7fb744dc770ba3a7d8de368060d8d2e968f979f656adad2ba3eef5da4d
FRAG_001326,FRAG_001326.bin,sample_text_022.log,text,text,.log,4096,4096,False,False,1,12,5f2123cbf269e12dfaaa3bd142cf1d18aaeb86eeaad4589c3a31ce0bde78e956
FRAG_001327,FRAG_001327.bin,sample_text_022.log,text,text,.log,8192,4096,False,False,2,12,d64cf7c4cfc8602791e0b8693c000de37ea6c47dfc70a3b408ede4724241103e
FRAG_001328,FRAG_001328.bin,sample_text_022.log,text,text,.log,12288,4096,False,False,3,12,0ef9891ed081903b44dff82153a107e90def9e48e4f051a33ab7145f6dde6751
FRAG_001329,FRAG_001329.bin,sample_text_022.log,text,text,.log,16384,4096,False,False,4,12,09e49c1c7d7028256be44f07cca7a80b08dcb21372bba264c4bc5dce6819a9e8
FRAG_001330,FRAG_001330.bin,sample_text_022.log,text,text,.log,20480,4096,False,False,5,12,4391bd0b7a2ea5e29e9cf74938e1eab19032127c982f1319a57fb2c4d0461430
FRAG_001331,FRAG_001331.bin,sample_text_022.log,text,text,.log,24576,4096,False,False,6,12,577b7bd038e92b18c4cc6e4c245c12678d424b9a5b15c2c68db4fcbb86ab13ad
FRAG_001332,FRAG_001332.bin,sample_text_022.log,text,text,.log,28672,4096,False,False,7,12,47d7ee4676e4b3e75d3a2d455033d7eaa263bd351ff5ead6c5a69ac2b79fe66b
FRAG_001333,FRAG_001333.bin,sample_text_022.log,text,text,.log,32768,4096,False,False,8,12,48e0a2fe272ce3e50cd5ccd75effbd190a7fd0731c83047c41d284828f6ebe4c
FRAG_001334,FRAG_001334.bin,sample_text_022.log,text,text,.log,36864,4096,False,False,9,12,42abf6df36f22f202f032f6fe77f9f13003ed8876ca4eb7a228ed1d4bae70641
FRAG_001335,FRAG_001335.bin,sample_text_022.log,text,text,.log,40960,4096,False,False,10,12,9c45bceb241d3593e5f009f1dfd23d553090328c6f3bca0ec5a0e6fef275bced
FRAG_001336,FRAG_001336.bin,sample_text_022.log,text,text,.log,45056,621,False,True,11,12,e94e77095b337e528c8ac494955bffccf7e56fce329c91be05d102beb67079fe
FRAG_001337,FRAG_001337.bin,sample_text_023.csv,text,text,.csv,0,4096,True,False,0,4,3555b05debc19b40e273d7316c06396afa517aa4ee20eb97999dd699842616a6
FRAG_001338,FRAG_001338.bin,sample_text_023.csv,text,text,.csv,4096,4096,False,False,1,4,ea443c50bdceb11ca0b7c667091c7f3c140c8189c1525450f34cb3a9fb969dd9
FRAG_001339,FRAG_001339.bin,sample_text_023.csv,text,text,.csv,8192,4096,False,False,2,4,2114161f865c424258772fcf7929d9aa7460efa6c7bcc06a5d28c521996420a6
FRAG_001340,FRAG_001340.bin,sample_text_023.csv,text,text,.csv,12288,3887,False,True,3,4,cb45dc93c3c763370ec19597ebae57928bb425e39c5e5eb8f77e50010f0a1e70
FRAG_001341,FRAG_001341.bin,sample_text_024.txt,text,text,.txt,0,4096,True,False,0,17,8eb8c13214d526d28c80669b9cfb950c696bc97b61e012fd29a103c76eea2485
FRAG_001342,FRAG_001342.bin,sample_text_024.txt,text,text,.txt,4096,4096,False,False,1,17,c49a1958a13b5cb09865e26f44fb911344eca11186331934d063b8023e627ee2
FRAG_001343,FRAG_001343.bin,sample_text_024.txt,text,text,.txt,8192,4096,False,False,2,17,db5e06ffa3d70bd2817fa0a8ee6fe6b268eeb4407cfc7efa151b74af1747c2b3
FRAG_001344,FRAG_001344.bin,sample_text_024.txt,text,text,.txt,12288,4096,False,False,3,17,09c9c83b74323ec7eaeeeb21f62598a678402aa54496e9f3bc81b53390d261b3
FRAG_001345,FRAG_001345.bin,sample_text_024.txt,text,text,.txt,16384,4096,False,False,4,17,d5f6dabec4d1c06df6173a9b43d73fa1e98b483572b912237c990e9c6a7d107d
FRAG_001346,FRAG_001346.bin,sample_text_024.txt,text,text,.txt,20480,4096,False,False,5,17,a30edbbf41f863e83d933f68db33fe97f3056f82a632b4b4dfe790e1200b13ef
FRAG_001347,FRAG_001347.bin,sample_text_024.txt,text,text,.txt,24576,4096,False,False,6,17,942c53271d58cd37cd343d80673fbe3f6156f0602e7e6de864f1de3ae51a8433
FRAG_001348,FRAG_001348.bin,sample_text_024.txt,text,text,.txt,28672,4096,False,False,7,17,e9ace656adcd8724cff003758913e88509a1f47e482c3053630c9ee23c5a53ed
FRAG_001349,FRAG_001349.bin,sample_text_024.txt,text,text,.txt,32768,4096,False,False,8,17,53ba99fdbad052ec77802637a7feeeab9c8c5830b9d3c8184af218fa33e6b0bf
FRAG_001350,FRAG_001350.bin,sample_text_024.txt,text,text,.txt,36864,4096,False,False,9,17,fb117c4f1964d94d4defec45b0ee2c198d32c20e992ed79496ef7c8f6b17670b
FRAG_001351,FRAG_001351.bin,sample_text_024.txt,text,text,.txt,40960,4096,False,False,10,17,0f3f447f72797bbb3b1a8d4b0efab9c361547aa7f51a0b2444422b055ec6f3fe
FRAG_001352,FRAG_001352.bin,sample_text_024.txt,text,text,.txt,45056,4096,False,False,11,17,6834312b691ded66bc277ee62aa627c7ca1a38bb6e66065ef523aa0ea63550b0
FRAG_001353,FRAG_001353.bin,sample_text_024.txt,text,text,.txt,49152,4096,False,False,12,17,7c62257f52c89211163e8c769cb05eaf3a5433efd76c10435d0b385a0f5e9cfc
FRAG_001354,FRAG_001354.bin,sample_text_024.txt,text,text,.txt,53248,4096,False,False,13,17,22c88e2f28522d983d52c81bb28e83653a562032211823633ed57156eab1dd4e
FRAG_001355,FRAG_001355.bin,sample_text_024.txt,text,text,.txt,57344,4096,False,False,14,17,c0e4faba0aa3b0552a82e7052cb1c287b5e3d5683d1029874672620f19d791cb
FRAG_001356,FRAG_001356.bin,sample_text_024.txt,text,text,.txt,61440,4096,False,False,15,17,3801faed6cd27dcfc0496285709006ef8d7ea68a52ac7c85837c6d713ff41694
FRAG_001357,FRAG_001357.bin,sample_text_024.txt,text,text,.txt,65536,2428,False,True,16,17,ba764c304caeefb4621ca76214e0db236890e804cbc84cd2528e28bbc2e9595a
FRAG_001358,FRAG_001358.bin,sample_text_025.log,text,text,.log,0,4096,True,False,0,12,11fc0be4aa053e526d2d1dc08af58e3b373c1e809eaccde86e763ffe3a99b0a2
FRAG_001359,FRAG_001359.bin,sample_text_025.log,text,text,.log,4096,4096,False,False,1,12,980689e7b81ed1b8907da84b37e17136a400b3702d2f88fdeb66fbad5689029f
FRAG_001360,FRAG_001360.bin,sample_text_025.log,text,text,.log,8192,4096,False,False,2,12,db6d3474425529c56e74aa3063ee771a9aed4bb1efe91db474fbc77c5796045e
FRAG_001361,FRAG_001361.bin,sample_text_025.log,text,text,.log,12288,4096,False,False,3,12,572aa9bfdba718a808f01efe5314b4ff9c0c7793dfe8fb2d04980edb2cd34ec2
FRAG_001362,FRAG_001362.bin,sample_text_025.log,text,text,.log,16384,4096,False,False,4,12,8b96733a13140efd040cb1cb631deb739bbea4aaf4523cbaafb7a6a8afc969dc
FRAG_001363,FRAG_001363.bin,sample_text_025.log,text,text,.log,20480,4096,False,False,5,12,1988e0b7f8cae57f36de73e5f939de0236dcb08216b8253a5de0140bc82921bc
FRAG_001364,FRAG_001364.bin,sample_text_025.log,text,text,.log,24576,4096,False,False,6,12,f84536ed2a98c71f095daaf54660a5377623fa673bad4b34fb530a0cd4a05915
FRAG_001365,FRAG_001365.bin,sample_text_025.log,text,text,.log,28672,4096,False,False,7,12,ffea5308b5b4dd8b7c9adb0732d6b3310583c38dd938f6303e58c0247d9e3f05
FRAG_001366,FRAG_001366.bin,sample_text_025.log,text,text,.log,32768,4096,False,False,8,12,9a8d12812111db512e1041da61a107dfbd403a3b74ec1c3436f3b341d71335a3
FRAG_001367,FRAG_001367.bin,sample_text_025.log,text,text,.log,36864,4096,False,False,9,12,9489d0df1049121009e0c226c085fffaefc7f0b412dd612d62426a7da6c144ca
FRAG_001368,FRAG_001368.bin,sample_text_025.log,text,text,.log,40960,4096,False,False,10,12,cc596c2205604aed915de69461e29ed0d45934c6d80bcf90182ac20f4326a005
FRAG_001369,FRAG_001369.bin,sample_text_025.log,text,text,.log,45056,1878,False,True,11,12,9a8558f75c146faab7ab737508ade44ad242a87e0e41b41d5f44b3b3d6ec0d25
FRAG_001370,FRAG_001370.bin,sample_zip_001.zip,zip,zip,.zip,0,4096,True,False,0,10,20378f8eadd710bd383899a046a185f861ec927aa8a57d643700871f87f0491b
FRAG_001371,FRAG_001371.bin,sample_zip_001.zip,zip,zip,.zip,4096,4096,False,False,1,10,26cc349d6b15bc0ed9fb13b85ac714f46b4bd3d23cfbf3ac0ecac53d58ea3465
FRAG_001372,FRAG_001372.bin,sample_zip_001.zip,zip,zip,.zip,8192,4096,False,False,2,10,d3c375fb05905ee33d54fd41d0f84ac7bc79c95354704335ba46c558e26a2528
FRAG_001373,FRAG_001373.bin,sample_zip_001.zip,zip,zip,.zip,12288,4096,False,False,3,10,f464f31bf7a795e4cd23dd3d2d044f85332197c7ad434d745d8282d3e3f0b375
FRAG_001374,FRAG_001374.bin,sample_zip_001.zip,zip,zip,.zip,16384,4096,False,False,4,10,38459af53086dbb6d3d3d0b75803f79bd3255183f746f81591cec08aeb545d04
FRAG_001375,FRAG_001375.bin,sample_zip_001.zip,zip,zip,.zip,20480,4096,False,False,5,10,2631649c72be2aee142c3febade00d886f60be2fa29a8cfc5f804c7a948a19ee
FRAG_001376,FRAG_001376.bin,sample_zip_001.zip,zip,zip,.zip,24576,4096,False,False,6,10,79e9bcb0c8298c53b5335d5a77a8d2ee68000daf6b720dfa56cdd8ce142acd72
FRAG_001377,FRAG_001377.bin,sample_zip_001.zip,zip,zip,.zip,28672,4096,False,False,7,10,dbdbca46fd6f3965e52ed3555264a5792c017d00456f377cc5160e2c69162370
FRAG_001378,FRAG_001378.bin,sample_zip_001.zip,zip,zip,.zip,32768,4096,False,False,8,10,ad0c4d667e1f8d4e97f79f5a97f4fb6e97ffba41448edc4d867a132ae7d184f8
FRAG_001379,FRAG_001379.bin,sample_zip_001.zip,zip,zip,.zip,36864,3441,False,True,9,10,569c582d4e8ac91a98bf7660a6e7f516bd4cd9b4b311a1f90708ce504d9a37d9
FRAG_001380,FRAG_001380.bin,sample_zip_002.zip,zip,zip,.zip,0,4096,True,False,0,5,d941ce5c35068eadfb49f8a766286be1a8949405c95bdfba4ac6e1e3c59e72d9
FRAG_001381,FRAG_001381.bin,sample_zip_002.zip,zip,zip,.zip,4096,4096,False,False,1,5,b8ca43b10e8cf1b194d46fe58db59b07edd1f346b3ce0269662c50727598961c
FRAG_001382,FRAG_001382.bin,sample_zip_002.zip,zip,zip,.zip,8192,4096,False,False,2,5,87fed19b44f30329c24ff786b09abd11c4cfc9d85e2fe714443f7205eedab7db
FRAG_001383,FRAG_001383.bin,sample_zip_002.zip,zip,zip,.zip,12288,4096,False,False,3,5,672a51d8433a470707782682fea9e899f833404c4594bcf7b6cc133e7206ae35
FRAG_001384,FRAG_001384.bin,sample_zip_002.zip,zip,zip,.zip,16384,3710,False,True,4,5,0c509b3959eac351f4e62cdc4f6d07cb2555aeed3289e11f731f49d6576d06bc
FRAG_001385,FRAG_001385.bin,sample_zip_003.zip,zip,zip,.zip,0,4096,True,False,0,10,c00f56b14572016f2b02eb91999f5451881f3609532def5ff98928626456ab73
FRAG_001386,FRAG_001386.bin,sample_zip_003.zip,zip,zip,.zip,4096,4096,False,False,1,10,8c76850c28001158b7d4e9f262f5cb6958795f0237bf8ecbdefb54fd83d9d102
FRAG_001387,FRAG_001387.bin,sample_zip_003.zip,zip,zip,.zip,8192,4096,False,False,2,10,51466c46b61bc4d0905e2938f46f8aaa1223e33d46a8c99b411faab05de883fa
FRAG_001388,FRAG_001388.bin,sample_zip_003.zip,zip,zip,.zip,12288,4096,False,False,3,10,ce081ccfb8d2160590100bb42801a1c7cee64f1de99c310b7e6b24898a008288
FRAG_001389,FRAG_001389.bin,sample_zip_003.zip,zip,zip,.zip,16384,4096,False,False,4,10,cc1b88bdcac1a38752ef6430947510dad3dddabb90f042ef07e6fd95ba7c529c
FRAG_001390,FRAG_001390.bin,sample_zip_003.zip,zip,zip,.zip,20480,4096,False,False,5,10,bce59810d446adf3e1255cdc2f8ad7e4967b076a96deed9345b23ba7a1c2aa06
FRAG_001391,FRAG_001391.bin,sample_zip_003.zip,zip,zip,.zip,24576,4096,False,False,6,10,d77415231ac84a44e307059e58f2de5f03fd7290c7039c73e0c4f9f70d2ada85
FRAG_001392,FRAG_001392.bin,sample_zip_003.zip,zip,zip,.zip,28672,4096,False,False,7,10,3f298788832c13604aef1d1707aac2ff55328bdc49fb5c4e9f7ab9cf4a928da8
FRAG_001393,FRAG_001393.bin,sample_zip_003.zip,zip,zip,.zip,32768,4096,False,False,8,10,9ccee13e16d491e921bb76cd5103ff4d93e197203f0762b3bc264bbe140f783b
FRAG_001394,FRAG_001394.bin,sample_zip_003.zip,zip,zip,.zip,36864,2712,False,True,9,10,3798520c64d64e75d641dc846bb42be6954ebd1c8d0385cd66f193285ebcde87
FRAG_001395,FRAG_001395.bin,sample_zip_004.zip,zip,zip,.zip,0,4096,True,False,0,6,a6749d1b3ef9679e43c71b338986334e5a0170a2c1277addb486b0e68cbc99ef
FRAG_001396,FRAG_001396.bin,sample_zip_004.zip,zip,zip,.zip,4096,4096,False,False,1,6,186fca2d3925215c887f91baba3e8a31de0075c5f9033386c788914103f75c9e
FRAG_001397,FRAG_001397.bin,sample_zip_004.zip,zip,zip,.zip,8192,4096,False,False,2,6,8513bfdc3bd3e18852022b59fc10129a9fc82872d6ee2b33efc932b1c0e10e62
FRAG_001398,FRAG_001398.bin,sample_zip_004.zip,zip,zip,.zip,12288,4096,False,False,3,6,5fd69c3f6af3c7814bc9b5a5d69b6212a92f8c060804af7aff1fadb2bfd96597
FRAG_001399,FRAG_001399.bin,sample_zip_004.zip,zip,zip,.zip,16384,4096,False,False,4,6,4b3e997fda18ea4d078a16e31340c49e4100323b93aafb71ecbfc5b180f0d393
FRAG_001400,FRAG_001400.bin,sample_zip_004.zip,zip,zip,.zip,20480,740,False,True,5,6,3475ec8dd6a283529c285452134bbf831bf1b75aba919a33aa201b68e71c6d29
FRAG_001401,FRAG_001401.bin,sample_zip_005.zip,zip,zip,.zip,0,4096,True,False,0,9,63df4ea2c9b666888e6ff44b146891e871448f1d9ab1b85b423d9a623fcd54ef
FRAG_001402,FRAG_001402.bin,sample_zip_005.zip,zip,zip,.zip,4096,4096,False,False,1,9,7458fd9eecb8bac0e458bc6261a9830e4f32955f28d0f5b8716aa7b518ec1dc9
FRAG_001403,FRAG_001403.bin,sample_zip_005.zip,zip,zip,.zip,8192,4096,False,False,2,9,f021bbab9e1438e1d18528bd979f9cedd0638d635fc0d41769a1e7018a11c9cc
FRAG_001404,FRAG_001404.bin,sample_zip_005.zip,zip,zip,.zip,12288,4096,False,False,3,9,11325a3eaf76772f25d629b9f949f51027725aeb7728640b6519076bfbb9d94e
FRAG_001405,FRAG_001405.bin,sample_zip_005.zip,zip,zip,.zip,16384,4096,False,False,4,9,76ff83c039bac6847502d03aeefc2683c020aa77f04f4d789742da86bcb7b7c4
FRAG_001406,FRAG_001406.bin,sample_zip_005.zip,zip,zip,.zip,20480,4096,False,False,5,9,5b480d92278e9d7644d0c284a2bc9e1f114c0bb1f3a12b75c1727647482ab324
FRAG_001407,FRAG_001407.bin,sample_zip_005.zip,zip,zip,.zip,24576,4096,False,False,6,9,d30064e1563f43116a743d38ddee85803eb4478e363182488b528b40aeafc89e
FRAG_001408,FRAG_001408.bin,sample_zip_005.zip,zip,zip,.zip,28672,4096,False,False,7,9,3e88d3c8c83f6e9086f2a8c7016e64d74706477a8b0c9d49c6199f9ce4818ecf
FRAG_001409,FRAG_001409.bin,sample_zip_005.zip,zip,zip,.zip,32768,2806,False,True,8,9,d5a1bfcb00d8eefc5667f55ecdccc8aca43152c82cbfe3f7bb7dc119fee01fe9
FRAG_001410,FRAG_001410.bin,sample_zip_006.zip,zip,zip,.zip,0,4096,True,False,0,14,29db68bbba1569eec21e3f28fd2c697243549411698f0c760ffbfb6777fea692
FRAG_001411,FRAG_001411.bin,sample_zip_006.zip,zip,zip,.zip,4096,4096,False,False,1,14,12257c1cddcbadc501df253d4c0ecc29304f4782d209b128fb561e58bcbdc069
FRAG_001412,FRAG_001412.bin,sample_zip_006.zip,zip,zip,.zip,8192,4096,False,False,2,14,a7665fde3be886a0b2b6994643ef9879c72325d6d7f6c9a1e2191bb0e07091e5
FRAG_001413,FRAG_001413.bin,sample_zip_006.zip,zip,zip,.zip,12288,4096,False,False,3,14,89fd8e2ab202310a853b42f6e8e6d26b360722b8e5621cef13f192b8c2896e0d
FRAG_001414,FRAG_001414.bin,sample_zip_006.zip,zip,zip,.zip,16384,4096,False,False,4,14,fbb7bfca614fada9a1657e825773c21a81f3e4b39f5b57cf05ed7f1dbaf787ad
FRAG_001415,FRAG_001415.bin,sample_zip_006.zip,zip,zip,.zip,20480,4096,False,False,5,14,d6aa5ee40823b8215ad1c50c162d4c487b8e61ab7c99efac7599da73b98becac
FRAG_001416,FRAG_001416.bin,sample_zip_006.zip,zip,zip,.zip,24576,4096,False,False,6,14,89c75d1decbe3923ef6dae7ce3457bb5a1271bd1462f70f681cd1d5636418bf8
FRAG_001417,FRAG_001417.bin,sample_zip_006.zip,zip,zip,.zip,28672,4096,False,False,7,14,8983d7c7b20f8b6af6fb97f892dcc2460fecd0a41c42b6c9989666a56bbb646d
FRAG_001418,FRAG_001418.bin,sample_zip_006.zip,zip,zip,.zip,32768,4096,False,False,8,14,75892e9e299c67f0574acd637f5d91a166ea40e036a55b705c951da3be4b46b2
FRAG_001419,FRAG_001419.bin,sample_zip_006.zip,zip,zip,.zip,36864,4096,False,False,9,14,fda883dcd3944cb956dff9be201abcb2c85f56f3df59694d9bd657052746523b
