pair_id,frag_a_id,frag_b_id,frag_a_file,frag_b_file,source_a,source_b,type_a,type_b,index_a,index_b,is_header_a,is_footer_b,label,pair_type
PAIR_POS_000172,FRAG_000193,FRAG_000194,FRAG_000193.bin,FRAG_000194.bin,sample_jpeg_022.jpg,sample_jpeg_022.jpg,jpeg,jpeg,0,1,1,0,1,consecutive_neighbor
PAIR_NEG_000147,FRAG_000453,FRAG_000249,FRAG_000453.bin,FRAG_000249.bin,sample_pdf_011.pdf,sample_pdf_001.pdf,pdf,pdf,0,24,1,0,0,negative_same_type
PAIR_NEG_000240,FRAG_000813,FRAG_000925,FRAG_000813.bin,FRAG_000925.bin,sample_png_003.png,sample_png_015.png,png,png,4,3,0,0,0,negative_same_type
PAIR_POS_001011,FRAG_001091,FRAG_001092,FRAG_001091.bin,FRAG_001092.bin,sample_text_006.log,sample_text_006.log,text,text,1,2,0,0,1,consecutive_neighbor
PAIR_NEG_000363,FRAG_001405,FRAG_001490,FRAG_001405.bin,FRAG_001490.bin,sample_zip_005.zip,sample_zip_013.zip,zip,zip,4,0,0,0,0,negative_same_type
PAIR_POS_001331,FRAG_001438,FRAG_001439,FRAG_001438.bin,FRAG_001439.bin,sample_zip_008.zip,sample_zip_008.zip,zip,zip,6,7,0,0,1,consecutive_neighbor
PAIR_NEG_000930,FRAG_000931,FRAG_001352,FRAG_000931.bin,FRAG_001352.bin,sample_png_016.png,sample_text_024.txt,png,text,4,11,0,0,0,negative_diff_type
PAIR_NEG_000288,FRAG_001400,FRAG_001420,FRAG_001400.bin,FRAG_001420.bin,sample_zip_004.zip,sample_zip_006.zip,zip,zip,5,10,0,0,0,negative_same_type
PAIR_NEG_001506,FRAG_000135,FRAG_001067,FRAG_000135.bin,FRAG_001067.bin,sample_jpeg_015.jpeg,sample_text_004.json,jpeg,text,10,0,0,0,0,negative_diff_type
PAIR_POS_000271,FRAG_000298,FRAG_000299,FRAG_000298.bin,FRAG_000299.bin,sample_pdf_003.pdf,sample_pdf_003.pdf,pdf,pdf,18,19,0,0,1,consecutive_neighbor
PAIR_POS_000838,FRAG_000899,FRAG_000900,FRAG_000899.bin,FRAG_000900.bin,sample_png_012.png,sample_png_012.png,png,png,2,3,0,0,1,consecutive_neighbor
PAIR_POS_000831,FRAG_000891,FRAG_000892,FRAG_000891.bin,FRAG_000892.bin,sample_png_011.png,sample_png_011.png,png,png,3,4,0,0,1,consecutive_neighbor
PAIR_POS_000912,FRAG_000982,FRAG_000983,FRAG_000982.bin,FRAG_000983.bin,sample_png_021.png,sample_png_021.png,png,png,8,9,0,0,1,consecutive_neighbor
PAIR_NEG_001434,FRAG_000951,FRAG_000010,FRAG_000951.bin,FRAG_000010.bin,sample_png_018.png,sample_jpeg_001.jpeg,png,jpeg,6,9,0,0,0,negative_diff_type
PAIR_POS_001106,FRAG_001193,FRAG_001194,FRAG_001193.bin,FRAG_001194.bin,sample_text_013.csv,sample_text_013.csv,text,text,5,6,0,0,1,consecutive_neighbor
PAIR_NEG_001340,FRAG_001033,FRAG_000895,FRAG_001033.bin,FRAG_000895.bin,sample_text_001.json,sample_png_011.png,text,png,8,7,0,0,0,negative_diff_type
PAIR_NEG_000162,FRAG_001060,FRAG_001365,FRAG_001060.bin,FRAG_001365.bin,sample_text_003.log,sample_text_025.log,text,text,1,7,0,0,0,negative_same_type
PAIR_POS_000133,FRAG_000149,FRAG_000150,FRAG_000149.bin,FRAG_000150.bin,sample_jpeg_017.jpg,sample_jpeg_017.jpg,jpeg,jpeg,1,2,0,0,1,consecutive_neighbor
PAIR_POS_000927,FRAG_000999,FRAG_001000,FRAG_000999.bin,FRAG_001000.bin,sample_png_023.png,sample_png_023.png,png,png,3,4,0,0,1,consecutive_neighbor
PAIR_NEG_001184,FRAG_001510,FRAG_000904,FRAG_001510.bin,FRAG_000904.bin,sample_zip_014.zip,sample_png_013.png,zip,png,7,1,0,0,0,negative_diff_type
PAIR_POS_000671,FRAG_000716,FRAG_000717,FRAG_000716.bin,FRAG_000717.bin,sample_pdf_021.pdf,sample_pdf_021.pdf,pdf,pdf,8,9,0,0,1,consecutive_neighbor
PAIR_POS_000564,FRAG_000606,FRAG_000607,FRAG_000606.bin,FRAG_000607.bin,sample_pdf_018.pdf,sample_pdf_018.pdf,pdf,pdf,3,4,0,0,1,consecutive_neighbor
PAIR_NEG_000429,FRAG_001475,FRAG_001405,FRAG_001475.bin,FRAG_001405.bin,sample_zip_011.zip,sample_zip_005.zip,zip,zip,12,4,0,0,0,negative_same_type
PAIR_NEG_001209,FRAG_000724,FRAG_000086,FRAG_000724.bin,FRAG_000086.bin,sample_pdf_022.pdf,sample_jpeg_010.jpg,pdf,jpeg,4,8,0,0,0,negative_diff_type
PAIR_NEG_001253,FRAG_001357,FRAG_001455,FRAG_001357.bin,FRAG_001455.bin,sample_text_024.txt,sample_zip_010.zip,text,zip,16,0,0,0,0,negative_diff_type
PAIR_POS_000754,FRAG_000805,FRAG_000806,FRAG_000805.bin,FRAG_000806.bin,sample_png_002.png,sample_png_002.png,png,png,2,3,0,0,1,consecutive_neighbor
PAIR_NEG_000998,FRAG_000053,FRAG_000928,FRAG_000053.bin,FRAG_000928.bin,sample_jpeg_007.jpg,sample_png_016.png,jpeg,png,0,1,1,0,0,negative_diff_type
PAIR_NEG_000409,FRAG_001537,FRAG_001483,FRAG_001537.bin,FRAG_001483.bin,sample_zip_016.zip,sample_zip_012.zip,zip,zip,7,1,0,0,0,negative_same_type
PAIR_NEG_001065,FRAG_001418,FRAG_000698,FRAG_001418.bin,FRAG_000698.bin,sample_zip_006.zip,sample_pdf_020.pdf,zip,pdf,8,25,0,0,0,negative_diff_type
PAIR_POS_000550,FRAG_000591,FRAG_000592,FRAG_000591.bin,FRAG_000592.bin,sample_pdf_017.pdf,sample_pdf_017.pdf,pdf,pdf,8,9,0,0,1,consecutive_neighbor
PAIR_NEG_000441,FRAG_001425,FRAG_001601,FRAG_001425.bin,FRAG_001601.bin,sample_zip_007.zip,sample_zip_021.zip,zip,zip,1,12,0,0,0,negative_same_type
PAIR_POS_000326,FRAG_000356,FRAG_000357,FRAG_000356.bin,FRAG_000357.bin,sample_pdf_006.pdf,sample_pdf_006.pdf,pdf,pdf,8,9,0,0,1,consecutive_neighbor
PAIR_POS_001472,FRAG_001592,FRAG_001593,FRAG_001592.bin,FRAG_001593.bin,sample_zip_021.zip,sample_zip_021.zip,zip,zip,3,4,0,0,1,consecutive_neighbor
PAIR_POS_000107,FRAG_000119,FRAG_000120,FRAG_000119.bin,FRAG_000120.bin,sample_jpeg_013.jpeg,sample_jpeg_013.jpeg,jpeg,jpeg,7,8,0,1,1,consecutive_neighbor
PAIR_NEG_000858,FRAG_000217,FRAG_001247,FRAG_000217.bin,FRAG_001247.bin,sample_jpeg_025.jpg,sample_text_016.json,jpeg,text,3,9,0,0,0,negative_diff_type
PAIR_POS_000952,FRAG_001027,FRAG_001028,FRAG_001027.bin,FRAG_001028.bin,sample_text_001.json,sample_text_001.json,text,text,2,3,0,0,1,consecutive_neighbor
PAIR_POS_000946,FRAG_001020,FRAG_001021,FRAG_001020.bin,FRAG_001021.bin,sample_png_025.png,sample_png_025.png,png,png,9,10,0,0,1,consecutive_neighbor
PAIR_NEG_000811,FRAG_001534,FRAG_000856,FRAG_001534.bin,FRAG_000856.bin,sample_zip_016.zip,sample_png_008.png,zip,png,4,1,0,0,0,negative_diff_type
PAIR_POS_001094,FRAG_001180,FRAG_001181,FRAG_001180.bin,FRAG_001181.bin,sample_text_012.log,sample_text_012.log,text,text,6,7,0,0,1,consecutive_neighbor
PAIR_POS_000108,FRAG_000121,FRAG_000122,FRAG_000121.bin,FRAG_000122.bin,sample_jpeg_014.jpeg,sample_jpeg_014.jpeg,jpeg,jpeg,0,1,1,0,1,consecutive_neighbor
PAIR_POS_000757,FRAG_000809,FRAG_000810,FRAG_000809.bin,FRAG_000810.bin,sample_png_003.png,sample_png_003.png,png,png,0,1,1,0,1,consecutive_neighbor
PAIR_POS_000539,FRAG_000579,FRAG_000580,FRAG_000579.bin,FRAG_000580.bin,sample_pdf_016.pdf,sample_pdf_016.pdf,pdf,pdf,18,19,0,0,1,consecutive_neighbor
PAIR_POS_000438,FRAG_000473,FRAG_000474,FRAG_000473.bin,FRAG_000474.bin,sample_pdf_011.pdf,sample_pdf_011.pdf,pdf,pdf,20,21,0,0,1,consecutive_neighbor
PAIR_NEG_001419,FRAG_000148,FRAG_001637,FRAG_000148.bin,FRAG_001637.bin,sample_jpeg_017.jpg,sample_zip_025.zip,jpeg,zip,0,14,1,1,0,negative_diff_type
PAIR_POS_000623,FRAG_000666,FRAG_000667,FRAG_000666.bin,FRAG_000667.bin,sample_pdf_019.pdf,sample_pdf_019.pdf,pdf,pdf,33,34,0,0,1,consecutive_neighbor
PAIR_POS_001122,FRAG_001211,FRAG_001212,FRAG_001211.bin,FRAG_001212.bin,sample_text_015.json,sample_text_015.json,text,text,6,7,0,0,1,consecutive_neighbor
PAIR_NEG_001158,FRAG_000071,FRAG_000637,FRAG_000071.bin,FRAG_000637.bin,sample_jpeg_009.jpeg,sample_pdf_019.pdf,jpeg,pdf,1,4,0,0,0,negative_diff_type
PAIR_POS_001243,FRAG_001341,FRAG_001342,FRAG_001341.bin,FRAG_001342.bin,sample_text_024.txt,sample_text_024.txt,text,text,0,1,1,0,1,consecutive_neighbor
PAIR_NEG_000173,FRAG_001251,FRAG_001134,FRAG_001251.bin,FRAG_001134.bin,sample_text_016.json,sample_text_009.txt,text,text,13,6,0,0,0,negative_same_type
PAIR_NEG_000184,FRAG_000193,FRAG_000221,FRAG_000193.bin,FRAG_000221.bin,sample_jpeg_022.jpg,sample_jpeg_025.jpg,jpeg,jpeg,0,7,1,0,0,negative_same_type
PAIR_POS_001306,FRAG_001411,FRAG_001412,FRAG_001411.bin,FRAG_001412.bin,sample_zip_006.zip,sample_zip_006.zip,zip,zip,1,2,0,0,1,consecutive_neighbor
PAIR_NEG_000916,FRAG_000996,FRAG_001130,FRAG_000996.bin,FRAG_001130.bin,sample_png_023.png,sample_text_009.txt,png,text,0,2,1,0,0,negative_diff_type
PAIR_POS_000597,FRAG_000640,FRAG_000641,FRAG_000640.bin,FRAG_000641.bin,sample_pdf_019.pdf,sample_pdf_019.pdf,pdf,pdf,7,8,0,0,1,consecutive_neighbor
PAIR_NEG_000881,FRAG_001567,FRAG_000799,FRAG_001567.bin,FRAG_000799.bin,sample_zip_018.zip,sample_png_001.png,zip,png,9,3,0,0,0,negative_diff_type
PAIR_POS_000755,FRAG_000806,FRAG_000807,FRAG_000806.bin,FRAG_000807.bin,sample_png_002.png,sample_png_002.png,png,png,3,4,0,0,1,consecutive_neighbor
PAIR_POS_000485,FRAG_000522,FRAG_000523,FRAG_000522.bin,FRAG_000523.bin,sample_pdf_013.pdf,sample_pdf_013.pdf,pdf,pdf,4,5,0,0,1,consecutive_neighbor
PAIR_NEG_000672,FRAG_000960,FRAG_000873,FRAG_000960.bin,FRAG_000873.bin,sample_png_019.png,sample_png_009.png,png,png,3,4,0,0,0,negative_same_type
PAIR_NEG_000771,FRAG_000036,FRAG_000713,FRAG_000036.bin,FRAG_000713.bin,sample_jpeg_004.jpeg,sample_pdf_021.pdf,jpeg,pdf,2,5,0,0,0,negative_diff_type
PAIR_POS_000278,FRAG_000306,FRAG_000307,FRAG_000306.bin,FRAG_000307.bin,sample_pdf_004.pdf,sample_pdf_004.pdf,pdf,pdf,0,1,1,0,1,consecutive_neighbor
PAIR_POS_001301,FRAG_001405,FRAG_001406,FRAG_001405.bin,FRAG_001406.bin,sample_zip_005.zip,sample_zip_005.zip,zip,zip,4,5,0,0,1,consecutive_neighbor
PAIR_NEG_001161,FRAG_000801,FRAG_001542,FRAG_000801.bin,FRAG_001542.bin,sample_png_001.png,sample_zip_016.zip,png,zip,5,12,0,0,0,negative_diff_type
PAIR_NEG_001068,FRAG_001347,FRAG_000961,FRAG_001347.bin,FRAG_000961.bin,sample_text_024.txt,sample_png_019.png,text,png,6,4,0,0,0,negative_diff_type
PAIR_POS_000595,FRAG_000638,FRAG_000639,FRAG_000638.bin,FRAG_000639.bin,sample_pdf_019.pdf,sample_pdf_019.pdf,pdf,pdf,5,6,0,0,1,consecutive_neighbor
PAIR_NEG_001021,FRAG_000863,FRAG_000183,FRAG_000863.bin,FRAG_000183.bin,sample_png_008.png,sample_jpeg_020.jpg,png,jpeg,8,1,0,0,0,negative_diff_type
PAIR_NEG_001130,FRAG_000023,FRAG_001175,FRAG_000023.bin,FRAG_001175.bin,sample_jpeg_002.jpeg,sample_text_012.log,jpeg,text,9,1,0,0,0,negative_diff_type
PAIR_NEG_000634,FRAG_001185,FRAG_001357,FRAG_001185.bin,FRAG_001357.bin,sample_text_012.log,sample_text_024.txt,text,text,11,16,0,1,0,negative_same_type
PAIR_POS_001266,FRAG_001365,FRAG_001366,FRAG_001365.bin,FRAG_001366.bin,sample_text_025.log,sample_text_025.log,text,text,7,8,0,0,1,consecutive_neighbor
PAIR_POS_000566,FRAG_000608,FRAG_000609,FRAG_000608.bin,FRAG_000609.bin,sample_pdf_018.pdf,sample_pdf_018.pdf,pdf,pdf,5,6,0,0,1,consecutive_neighbor
PAIR_POS_000829,FRAG_000889,FRAG_000890,FRAG_000889.bin,FRAG_000890.bin,sample_png_011.png,sample_png_011.png,png,png,1,2,0,0,1,consecutive_neighbor
PAIR_NEG_000706,FRAG_000938,FRAG_000889,FRAG_000938.bin,FRAG_000889.bin,sample_png_016.png,sample_png_011.png,png,png,11,1,0,0,0,negative_same_type
PAIR_NEG_000868,FRAG_000573,FRAG_000155,FRAG_000573.bin,FRAG_000155.bin,sample_pdf_016.pdf,sample_jpeg_017.jpg,pdf,jpeg,12,7,0,0,0,negative_diff_type
PAIR_POS_000568,FRAG_000610,FRAG_000611,FRAG_000610.bin,FRAG_000611.bin,sample_pdf_018.pdf,sample_pdf_018.pdf,pdf,pdf,7,8,0,0,1,consecutive_neighbor
PAIR_POS_000847,FRAG_000909,FRAG_000910,FRAG_000909.bin,FRAG_000910.bin,sample_png_013.png,sample_png_013.png,png,png,6,7,0,1,1,consecutive_neighbor
PAIR_POS_000540,FRAG_000580,FRAG_000581,FRAG_000580.bin,FRAG_000581.bin,sample_pdf_016.pdf,sample_pdf_016.pdf,pdf,pdf,19,20,0,0,1,consecutive_neighbor
PAIR_NEG_000709,FRAG_000010,FRAG_000036,FRAG_000010.bin,FRAG_000036.bin,sample_jpeg_001.jpeg,sample_jpeg_004.jpeg,jpeg,jpeg,9,2,0,0,0,negative_same_type
PAIR_NEG_000328,FRAG_001437,FRAG_001517,FRAG_001437.bin,FRAG_001517.bin,sample_zip_008.zip,sample_zip_014.zip,zip,zip,5,14,0,0,0,negative_same_type
PAIR_POS_001349,FRAG_001458,FRAG_001459,FRAG_001458.bin,FRAG_001459.bin,sample_zip_010.zip,sample_zip_010.zip,zip,zip,3,4,0,0,1,consecutive_neighbor
PAIR_POS_001280,FRAG_001381,FRAG_001382,FRAG_001381.bin,FRAG_001382.bin,sample_zip_002.zip,sample_zip_002.zip,zip,zip,1,2,0,0,1,consecutive_neighbor
PAIR_NEG_000235,FRAG_001228,FRAG_001126,FRAG_001228.bin,FRAG_001126.bin,sample_text_015.json,sample_text_008.json,text,text,23,18,0,0,0,negative_same_type
PAIR_POS_000626,FRAG_000669,FRAG_000670,FRAG_000669.bin,FRAG_000670.bin,sample_pdf_019.pdf,sample_pdf_019.pdf,pdf,pdf,36,37,0,0,1,consecutive_neighbor
PAIR_NEG_000835,FRAG_000241,FRAG_001503,FRAG_000241.bin,FRAG_001503.bin,sample_pdf_001.pdf,sample_zip_014.zip,pdf,zip,16,0,0,0,0,negative_diff_type
PAIR_POS_000985,FRAG_001062,FRAG_001063,FRAG_001062.bin,FRAG_001063.bin,sample_text_003.log,sample_text_003.log,text,text,3,4,0,0,1,consecutive_neighbor
PAIR_NEG_000198,FRAG_001411,FRAG_001440,FRAG_001411.bin,FRAG_001440.bin,sample_zip_006.zip,sample_zip_008.zip,zip,zip,1,8,0,0,0,negative_same_type
PAIR_POS_000932,FRAG_001004,FRAG_001005,FRAG_001004.bin,FRAG_001005.bin,sample_png_023.png,sample_png_023.png,png,png,8,9,0,1,1,consecutive_neighbor
PAIR_NEG_000621,FRAG_000910,FRAG_000950,FRAG_000910.bin,FRAG_000950.bin,sample_png_013.png,sample_png_018.png,png,png,7,5,0,0,0,negative_same_type
PAIR_NEG_000054,FRAG_001471,FRAG_001448,FRAG_001471.bin,FRAG_001448.bin,sample_zip_011.zip,sample_zip_009.zip,zip,zip,8,4,0,0,0,negative_same_type
PAIR_POS_000360,FRAG_000392,FRAG_000393,FRAG_000392.bin,FRAG_000393.bin,sample_pdf_008.pdf,sample_pdf_008.pdf,pdf,pdf,2,3,0,0,1,consecutive_neighbor
PAIR_POS_000563,FRAG_000605,FRAG_000606,FRAG_000605.bin,FRAG_000606.bin,sample_pdf_018.pdf,sample_pdf_018.pdf,pdf,pdf,2,3,0,0,1,consecutive_neighbor
PAIR_NEG_001061,FRAG_000819,FRAG_000479,FRAG_000819.bin,FRAG_000479.bin,sample_png_004.png,sample_pdf_011.pdf,png,pdf,4,26,0,0,0,negative_diff_type
PAIR_POS_001400,FRAG_001513,FRAG_001514,FRAG_001513.bin,FRAG_001514.bin,sample_zip_014.zip,sample_zip_014.zip,zip,zip,10,11,0,0,1,consecutive_neighbor
PAIR_POS_000622,FRAG_000665,FRAG_000666,FRAG_000665.bin,FRAG_000666.bin,sample_pdf_019.pdf,sample_pdf_019.pdf,pdf,pdf,32,33,0,0,1,consecutive_neighbor
PAIR_POS_000924,FRAG_000996,FRAG_000997,FRAG_000996.bin,FRAG_000997.bin,sample_png_023.png,sample_png_023.png,png,png,0,1,1,0,1,consecutive_neighbor
PAIR_POS_001148,FRAG_001238,FRAG_001239,FRAG_001238.bin,FRAG_001239.bin,sample_text_016.json,sample_text_016.json,text,text,0,1,1,0,1,consecutive_neighbor
PAIR_NEG_000762,FRAG_000146,FRAG_000950,FRAG_000146.bin,FRAG_000950.bin,sample_jpeg_016.jpeg,sample_png_018.png,jpeg,png,6,5,0,0,0,negative_diff_type
PAIR_POS_000121,FRAG_000135,FRAG_000136,FRAG_000135.bin,FRAG_000136.bin,sample_jpeg_015.jpeg,sample_jpeg_015.jpeg,jpeg,jpeg,10,11,0,0,1,consecutive_neighbor
PAIR_NEG_000074,FRAG_000221,FRAG_000085,FRAG_000221.bin,FRAG_000085.bin,sample_jpeg_025.jpg,sample_jpeg_010.jpg,jpeg,jpeg,7,7,0,0,0,negative_same_type
PAIR_POS_001056,FRAG_001140,FRAG_001141,FRAG_001140.bin,FRAG_001141.bin,sample_text_010.log,sample_text_010.log,text,text,1,2,0,0,1,consecutive_neighbor
PAIR_POS_000254,FRAG_000281,FRAG_000282,FRAG_000281.bin,FRAG_000282.bin,sample_pdf_003.pdf,sample_pdf_003.pdf,pdf,pdf,1,2,0,0,1,consecutive_neighbor
PAIR_POS_001130,FRAG_001219,FRAG_001220,FRAG_001219.bin,FRAG_001220.bin,sample_text_015.json,sample_text_015.json,text,text,14,15,0,0,1,consecutive_neighbor
PAIR_NEG_000542,FRAG_000583,FRAG_000542,FRAG_000583.bin,FRAG_000542.bin,sample_pdf_017.pdf,sample_pdf_014.pdf,pdf,pdf,0,15,1,0,0,negative_same_type
PAIR_POS_000968,FRAG_001044,FRAG_001045,FRAG_001044.bin,FRAG_001045.bin,sample_text_002.txt,sample_text_002.txt,text,text,1,2,0,0,1,consecutive_neighbor
PAIR_POS_001239,FRAG_001335,FRAG_001336,FRAG_001335.bin,FRAG_001336.bin,sample_text_022.log,sample_text_022.log,text,text,10,11,0,1,1,consecutive_neighbor
PAIR_POS_001456,FRAG_001574,FRAG_001575,FRAG_001574.bin,FRAG_001575.bin,sample_zip_019.zip,sample_zip_019.zip,zip,zip,6,7,0,1,1,consecutive_neighbor
PAIR_POS_001442,FRAG_001559,FRAG_001560,FRAG_001559.bin,FRAG_001560.bin,sample_zip_018.zip,sample_zip_018.zip,zip,zip,1,2,0,0,1,consecutive_neighbor
PAIR_POS_001421,FRAG_001536,FRAG_001537,FRAG_001536.bin,FRAG_001537.bin,sample_zip_016.zip,sample_zip_016.zip,zip,zip,6,7,0,0,1,consecutive_neighbor
PAIR_NEG_000972,FRAG_000499,FRAG_001190,FRAG_000499.bin,FRAG_001190.bin,sample_pdf_012.pdf,sample_text_013.csv,pdf,text,16,2,0,0,0,negative_diff_type
PAIR_POS_000644,FRAG_000688,FRAG_000689,FRAG_000688.bin,FRAG_000689.bin,sample_pdf_020.pdf,sample_pdf_020.pdf,pdf,pdf,15,16,0,0,1,consecutive_neighbor
PAIR_NEG_000100,FRAG_001401,FRAG_001530,FRAG_001401.bin,FRAG_001530.bin,sample_zip_005.zip,sample_zip_016.zip,zip,zip,0,0,1,0,0,negative_same_type
PAIR_NEG_001222,FRAG_001592,FRAG_001023,FRAG_001592.bin,FRAG_001023.bin,sample_zip_021.zip,sample_png_025.png,zip,png,3,12,0,0,0,negative_diff_type
PAIR_POS_001367,FRAG_001477,FRAG_001478,FRAG_001477.bin,FRAG_001478.bin,sample_zip_011.zip,sample_zip_011.zip,zip,zip,14,15,0,0,1,consecutive_neighbor
PAIR_NEG_001007,FRAG_001346,FRAG_000978,FRAG_001346.bin,FRAG_000978.bin,sample_text_024.txt,sample_png_021.png,text,png,5,4,0,0,0,negative_diff_type
PAIR_NEG_000657,FRAG_001463,FRAG_001436,FRAG_001463.bin,FRAG_001436.bin,sample_zip_011.zip,sample_zip_008.zip,zip,zip,0,4,1,0,0,negative_same_type
PAIR_POS_001014,FRAG_001094,FRAG_001095,FRAG_001094.bin,FRAG_001095.bin,sample_text_006.log,sample_text_006.log,text,text,4,5,0,0,1,consecutive_neighbor
PAIR_POS_000163,FRAG_000182,FRAG_000183,FRAG_000182.bin,FRAG_000183.bin,sample_jpeg_020.jpg,sample_jpeg_020.jpg,jpeg,jpeg,0,1,1,0,1,consecutive_neighbor
PAIR_NEG_001123,FRAG_000976,FRAG_001040,FRAG_000976.bin,FRAG_001040.bin,sample_png_021.png,sample_text_001.json,png,text,2,15,0,0,0,negative_diff_type
PAIR_NEG_001458,FRAG_000173,FRAG_001200,FRAG_000173.bin,FRAG_001200.bin,sample_jpeg_019.jpg,sample_text_014.txt,jpeg,text,3,3,0,0,0,negative_diff_type
PAIR_NEG_000364,FRAG_000854,FRAG_000987,FRAG_000854.bin,FRAG_000987.bin,sample_png_007.png,sample_png_021.png,png,png,8,13,0,1,0,negative_same_type
PAIR_NEG_000539,FRAG_000981,FRAG_001014,FRAG_000981.bin,FRAG_001014.bin,sample_png_021.png,sample_png_025.png,png,png,7,3,0,0,0,negative_same_type
PAIR_POS_000815,FRAG_000873,FRAG_000874,FRAG_000873.bin,FRAG_000874.bin,sample_png_009.png,sample_png_009.png,png,png,4,5,0,0,1,consecutive_neighbor
PAIR_POS_000764,FRAG_000817,FRAG_000818,FRAG_000817.bin,FRAG_000818.bin,sample_png_004.png,sample_png_004.png,png,png,2,3,0,0,1,consecutive_neighbor
PAIR_POS_000361,FRAG_000393,FRAG_000394,FRAG_000393.bin,FRAG_000394.bin,sample_pdf_008.pdf,sample_pdf_008.pdf,pdf,pdf,3,4,0,0,1,consecutive_neighbor
PAIR_NEG_001238,FRAG_000871,FRAG_001107,FRAG_000871.bin,FRAG_001107.bin,sample_png_009.png,sample_text_007.csv,png,text,2,9,0,1,0,negative_diff_type
PAIR_NEG_001465,FRAG_001302,FRAG_000011,FRAG_001302.bin,FRAG_000011.bin,sample_text_020.txt,sample_jpeg_001.jpeg,text,jpeg,0,10,1,0,0,negative_diff_type
PAIR_NEG_000474,FRAG_000047,FRAG_000070,FRAG_000047.bin,FRAG_000070.bin,sample_jpeg_005.jpg,sample_jpeg_009.jpeg,jpeg,jpeg,5,0,0,0,0,negative_same_type
PAIR_POS_001293,FRAG_001396,FRAG_001397,FRAG_001396.bin,FRAG_001397.bin,sample_zip_004.zip,sample_zip_004.zip,zip,zip,1,2,0,0,1,consecutive_neighbor
PAIR_POS_000408,FRAG_000441,FRAG_000442,FRAG_000441.bin,FRAG_000442.bin,sample_pdf_009.pdf,sample_pdf_009.pdf,pdf,pdf,31,32,0,0,1,consecutive_neighbor
PAIR_NEG_000571,FRAG_000672,FRAG_000318,FRAG_000672.bin,FRAG_000318.bin,sample_pdf_019.pdf,sample_pdf_005.pdf,pdf,pdf,39,4,0,0,0,negative_same_type
PAIR_NEG_000048,FRAG_000992,FRAG_000960,FRAG_000992.bin,FRAG_000960.bin,sample_png_022.png,sample_png_019.png,png,png,4,3,0,0,0,negative_same_type
PAIR_NEG_001188,FRAG_001514,FRAG_000872,FRAG_001514.bin,FRAG_000872.bin,sample_zip_014.zip,sample_png_009.png,zip,png,11,3,0,0,0,negative_diff_type
PAIR_NEG_000072,FRAG_000182,FRAG_000162,FRAG_000182.bin,FRAG_000162.bin,sample_jpeg_020.jpg,sample_jpeg_018.jpeg,jpeg,jpeg,0,0,1,0,0,negative_same_type
PAIR_POS_001199,FRAG_001292,FRAG_001293,FRAG_001292.bin,FRAG_001293.bin,sample_text_019.txt,sample_text_019.txt,text,text,5,6,0,0,1,consecutive_neighbor
PAIR_POS_000079,FRAG_000088,FRAG_000089,FRAG_000088.bin,FRAG_000089.bin,sample_jpeg_010.jpg,sample_jpeg_010.jpg,jpeg,jpeg,10,11,0,0,1,consecutive_neighbor
PAIR_POS_000442,FRAG_000477,FRAG_000478,FRAG_000477.bin,FRAG_000478.bin,sample_pdf_011.pdf,sample_pdf_011.pdf,pdf,pdf,24,25,0,0,1,consecutive_neighbor
PAIR_POS_001476,FRAG_001596,FRAG_001597,FRAG_001596.bin,FRAG_001597.bin,sample_zip_021.zip,sample_zip_021.zip,zip,zip,7,8,0,0,1,consecutive_neighbor
PAIR_NEG_000962,FRAG_000222,FRAG_000963,FRAG_000222.bin,FRAG_000963.bin,sample_jpeg_025.jpg,sample_png_019.png,jpeg,png,8,6,0,0,0,negative_diff_type
PAIR_NEG_001224,FRAG_000638,FRAG_001379,FRAG_000638.bin,FRAG_001379.bin,sample_pdf_019.pdf,sample_zip_001.zip,pdf,zip,5,9,0,1,0,negative_diff_type
PAIR_POS_000273,FRAG_000300,FRAG_000301,FRAG_000300.bin,FRAG_000301.bin,sample_pdf_003.pdf,sample_pdf_003.pdf,pdf,pdf,20,21,0,0,1,consecutive_neighbor
PAIR_NEG_001473,FRAG_001029,FRAG_000799,FRAG_001029.bin,FRAG_000799.bin,sample_text_001.json,sample_png_001.png,text,png,4,3,0,0,0,negative_diff_type
PAIR_NEG_000393,FRAG_000983,FRAG_000829,FRAG_000983.bin,FRAG_000829.bin,sample_png_021.png,sample_png_005.png,png,png,9,2,0,0,0,negative_same_type
PAIR_POS_000218,FRAG_000243,FRAG_000244,FRAG_000243.bin,FRAG_000244.bin,sample_pdf_001.pdf,sample_pdf_001.pdf,pdf,pdf,18,19,0,0,1,consecutive_neighbor
PAIR_POS_001112,FRAG_001200,FRAG_001201,FRAG_001200.bin,FRAG_001201.bin,sample_text_014.txt,sample_text_014.txt,text,text,3,4,0,0,1,consecutive_neighbor
PAIR_POS_000823,FRAG_000882,FRAG_000883,FRAG_000882.bin,FRAG_000883.bin,sample_png_010.png,sample_png_010.png,png,png,1,2,0,0,1,consecutive_neighbor
PAIR_POS_001164,FRAG_001254,FRAG_001255,FRAG_001254.bin,FRAG_001255.bin,sample_text_016.json,sample_text_016.json,text,text,16,17,0,0,1,consecutive_neighbor
